app_key,app_type,app_type_label,feature,feature_label,source,routed_app_types,flag,confidence,evidence,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,uncertain,llm_uncertainty_note,core_cluster,customisation_blacklist,customisation_whitelist,customisation_other_control,llm_notes
ios:id966415847,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id966415847,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id966415847,habit_apps,Habit Apps,streaks,Streaks,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id966415847,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,dsct;planners,0,0.9,"No calendar views, scheduling, due dates, or event planning described",,,,,0,,0,0,0,,"App is a focus timer tool using time blocking technique; no evidence of task, calendar, goal, prioritisation, project, or notes features."
ios:id966415847,planners,Planners,goal_planning,Goal Planning,Project extension,dsct;planners,0,0.9,"No goal setting, milestones, or progress tracking described",,,,,0,,0,0,0,,"App is a focus timer tool using time blocking technique; no evidence of task, calendar, goal, prioritisation, project, or notes features."
ios:id966415847,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct;planners,0,0.9,"No notes, documents, or knowledge management features mentioned",,,,,0,,0,0,0,,"App is a focus timer tool using time blocking technique; no evidence of task, calendar, goal, prioritisation, project, or notes features."
ios:id966415847,planners,Planners,prioritisation,Prioritisation,Project extension,dsct;planners,0,0.9,No mention of ranking or prioritising tasks,,,,,0,,0,0,0,,"App is a focus timer tool using time blocking technique; no evidence of task, calendar, goal, prioritisation, project, or notes features."
ios:id966415847,planners,Planners,project_planning,Project Planning,Project extension,dsct;planners,0,0.9,"No project boards, workflows, subtasks, or deadlines described",,,,,0,,0,0,0,,"App is a focus timer tool using time blocking technique; no evidence of task, calendar, goal, prioritisation, project, or notes features."
ios:id966415847,planners,Planners,task_management,Task Management,Project extension,dsct;planners,0,0.9,"App focuses on timing work sessions and breaks, no task creation or management features mentioned",,,,,0,,0,0,0,,"App is a focus timer tool using time blocking technique; no evidence of task, calendar, goal, prioritisation, project, or notes features."
ios:id966415847,planners,Planners,time_blocking,Time Blocking,Project extension,dsct;planners,1,0.95,Uses customizable work session timers and breaks to allocate blocks of time for focused work,Time blocking; plan your day; schedule focus blocks,,,,0,,0,0,0,,"App is a focus timer tool using time blocking technique; no evidence of task, calendar, goal, prioritisation, project, or notes features."
ios:id973130201,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,dsct;habit_apps;planners,0,0.95,"The app uses a Pomodoro timer to break tasks into intervals and breaks, but there is no mention of blocking or restricting access to apps, websites, or device functions during focus sessions.",,,,,0,,0,0,0,,The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress visualization but lacks reward/punishment or blocking features.
ios:id973130201,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,dsct;habit_apps;planners,0,0.9,"No mention of user customization of block lists, allowed apps/sites, or custom rules for distraction control.",,,,,0,,0,0,0,,The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress visualization but lacks reward/punishment or blocking features.
ios:id973130201,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,dsct;habit_apps;planners,0,0.9,"No mention of emergency bypass, pause, or temporary unlock features during restrictions.",,,,,0,,0,0,0,,The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress visualization but lacks reward/punishment or blocking features.
ios:id973130201,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,dsct;habit_apps;planners,1,0.9,"Users can create and manage tasks, add due dates, organize tasks with tags and filters, set a daily goal for completed intervals, and plan intervals needed for task completion.","Ask users to set explicit goals, such as time goals or task goals; Remind users of a concrete time goal or task; Show pop-ups, to-do lists, or new-tab task lists",Conscious goals and self-monitoring,,,0,,1,0,0,,The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress visualization but lacks reward/punishment or blocking features.
ios:id973130201,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,dsct;habit_apps;planners,0,0.9,"No evidence of effortful tasks, passwords, delays, or costs to override blocks or restrictions.",,,,,0,,0,0,0,,The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress visualization but lacks reward/punishment or blocking features.
ios:id973130201,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,dsct;habit_apps;planners,0,0.9,"No evidence of points, streaks, badges, leaderboards, virtual rewards, or penalties linked to self-control behaviour is present.",,,,,0,,0,0,0,,The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress visualization but lacks reward/punishment or blocking features.
ios:id973130201,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,dsct;habit_apps;planners,0,0.9,"The app allows setting durations for work sessions and breaks and defining intervals, but no evidence that it schedules blocking or restrictions automatically.",,,,,0,,0,0,0,,The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress visualization but lacks reward/punishment or blocking features.
ios:id973130201,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct;habit_apps;planners,1,0.95,"The app tracks progress throughout the day, week, or custom period; shows detailed reports; displays pie charts of work done over time; and allows exporting data.","Record usage history; Visualise captured usage data; Display a timer or countdown; Show session progress, usage summaries, or behaviour history",Conscious goals and self-monitoring,,,0,,1,0,0,,The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress visualization but lacks reward/punishment or blocking features.
ios:id973130201,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct;habit_apps;planners,0,0.8,"No social accountability, sharing, groups, or community support features mentioned",,,,,0,,0,0,0,,"The app focuses on task interval tracking and progress reporting with reminders but lacks explicit features for streaks, routine building, or social accountability."
ios:id973130201,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct;habit_apps;planners,1,0.9,Shows detailed reports to monitor progress and export data in CSV format,Habit analytics,,,,0,,0,0,0,,"The app focuses on task interval tracking and progress reporting with reminders but lacks explicit features for streaks, routine building, or social accountability."
ios:id973130201,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct;habit_apps;planners,1,0.85,"Provides interactive notifications, alarm sounds, and adjustable chronometer sounds",Habit reminders,,,,0,,0,0,0,,"The app focuses on task interval tracking and progress reporting with reminders but lacks explicit features for streaks, routine building, or social accountability."
ios:id973130201,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct;habit_apps;planners,1,0.9,"Tracks progress of tasks and intervals throughout the day, week, or custom period",Daily habit tracking,,,,0,,0,0,0,,"The app focuses on task interval tracking and progress reporting with reminders but lacks explicit features for streaks, routine building, or social accountability."
