app_key,routed_app_types,app_type,app_type_label,feature,feature_label,source,flag,confidence,core_cluster,uncertain,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,evidence,llm_uncertainty_note,llm_notes
ios:id6757204592,dsct;planners,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,1,0.85,1,0,Display a timer or countdown,Conscious goals and self-monitoring,,,Timer visible on lock screen and wrist; advanced analytics available in premium version.,,Block/removal is core due to app blocking; self-tracking is core due to visible timers and analytics; goal advancement is core due to explicit session modes and task management. Reward/punishment and emergency access are not evidenced. Scheduling is not clearly described as automatic or recurring.
ios:id6757204592,dsct;planners,habit_apps,Habit Apps,accountability,Accountability,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id6757204592,dsct;planners,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id6757204592,dsct;planners,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id6757204592,dsct;planners,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id6757204592,dsct;planners,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id6757204592,dsct;planners,habit_apps,Habit Apps,streaks,Streaks,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id6757204592,dsct;planners,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,0,0.9,0,0,,,,,"No mention of calendar views, scheduling, due dates, or events",,"The app focuses on Pomodoro time blocking and task management with a simple three-pool task organization. It includes a thought parking feature that captures ideas but does not clearly support full notes or knowledge management. No evidence of calendar scheduling, goal planning, prioritisation, or project planning."
ios:id6757204592,dsct;planners,planners,Planners,goal_planning,Goal Planning,Project extension,0,0.9,0,0,,,,,"No mention of goal setting, milestones, or progress tracking",,"The app focuses on Pomodoro time blocking and task management with a simple three-pool task organization. It includes a thought parking feature that captures ideas but does not clearly support full notes or knowledge management. No evidence of calendar scheduling, goal planning, prioritisation, or project planning."
ios:id6757204592,dsct;planners,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,1,0.8,0,1,Thought parking captures ideas,,,,Thought parking — capture wandering ideas without breaking your session,"Feature is limited to capturing ideas during focus sessions, not full note taking or knowledge management","The app focuses on Pomodoro time blocking and task management with a simple three-pool task organization. It includes a thought parking feature that captures ideas but does not clearly support full notes or knowledge management. No evidence of calendar scheduling, goal planning, prioritisation, or project planning."
ios:id6757204592,dsct;planners,planners,Planners,prioritisation,Prioritisation,Project extension,0,0.9,0,0,,,,,No mention of ranking or prioritising tasks,,"The app focuses on Pomodoro time blocking and task management with a simple three-pool task organization. It includes a thought parking feature that captures ideas but does not clearly support full notes or knowledge management. No evidence of calendar scheduling, goal planning, prioritisation, or project planning."
ios:id6757204592,dsct;planners,planners,Planners,project_planning,Project Planning,Project extension,0,0.9,0,0,,,,,"No mention of projects, boards, workflows, or subtasks",,"The app focuses on Pomodoro time blocking and task management with a simple three-pool task organization. It includes a thought parking feature that captures ideas but does not clearly support full notes or knowledge management. No evidence of calendar scheduling, goal planning, prioritisation, or project planning."
ios:id6757204592,dsct;planners,planners,Planners,task_management,Task Management,Project extension,1,0.9,0,0,Task list or to-do planning,,,,"Three-pool organization — Now, Next, Someday; Quick capture — add tasks without losing focus",,"The app focuses on Pomodoro time blocking and task management with a simple three-pool task organization. It includes a thought parking feature that captures ideas but does not clearly support full notes or knowledge management. No evidence of calendar scheduling, goal planning, prioritisation, or project planning."
ios:id6757204592,dsct;planners,planners,Planners,time_blocking,Time Blocking,Project extension,1,0.9,0,0,Time blocking with Pomodoro and flow modes,,,,Pomodoro & Flow modes — 25-minute sprints or continuous deep work; timer visible on lock screen and wrist,,"The app focuses on Pomodoro time blocking and task management with a simple three-pool task organization. It includes a thought parking feature that captures ideas but does not clearly support full notes or knowledge management. No evidence of calendar scheduling, goal planning, prioritisation, or project planning."
ios:id6758042278,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,1,0.95,1,0,Block access entirely,Prevent non-conscious habits,,,App Blocking & Focus Sessions feature blocks distracting apps and creates focus sessions; Smart Schedules automatically block apps at key times.,,"Blocky clearly blocks distracting apps and schedules blocking times, tracks usage and focus sessions, provides reminders and nudges linked to goals, and includes a reward system (Stickerbook). Custom rules are supported via customizable schedules and modes. No evidence found for override friction or emergency access features."
ios:id6758042278,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,1,0.9,0,0,,Prevent non-conscious habits,,,"Customizable schedules and custom modes allow building routines like Work Focus, Study Time, Morning Routine, Family Time, or Digital Detox with tailored settings.",,"Blocky clearly blocks distracting apps and schedules blocking times, tracks usage and focus sessions, provides reminders and nudges linked to goals, and includes a reward system (Stickerbook). Custom rules are supported via customizable schedules and modes. No evidence found for override friction or emergency access features."
ios:id6758042278,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,0,0.5,0,0,,,,,"No evidence of emergency bypass, pause, temporary unlock, or break-glass access when restrictions are active.",,"Blocky clearly blocks distracting apps and schedules blocking times, tracks usage and focus sessions, provides reminders and nudges linked to goals, and includes a reward system (Stickerbook). Custom rules are supported via customizable schedules and modes. No evidence found for override friction or emergency access features."
ios:id6758042278,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,1,0.85,1,0,Remind users of a concrete time goal or task,Conscious goals and self-monitoring,,,"Personalized reminders and timely nudges when distracted or hitting screen time limits; users can build routines and set work hours, sleep, and personal routines.",,"Blocky clearly blocks distracting apps and schedules blocking times, tracks usage and focus sessions, provides reminders and nudges linked to goals, and includes a reward system (Stickerbook). Custom rules are supported via customizable schedules and modes. No evidence found for override friction or emergency access features."
ios:id6758042278,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,0,0.5,0,0,,,,,"No explicit mention of effortful tasks, passwords, delays, or costs to override blocks or restrictions.",,"Blocky clearly blocks distracting apps and schedules blocking times, tracks usage and focus sessions, provides reminders and nudges linked to goals, and includes a reward system (Stickerbook). Custom rules are supported via customizable schedules and modes. No evidence found for override friction or emergency access features."
ios:id6758042278,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,1,0.8,1,0,Achievement unlocks,Expected value of control: Reward,,,Motivation & Reminders include a Stickerbook celebrating milestones and progress.,,"Blocky clearly blocks distracting apps and schedules blocking times, tracks usage and focus sessions, provides reminders and nudges linked to goals, and includes a reward system (Stickerbook). Custom rules are supported via customizable schedules and modes. No evidence found for override friction or emergency access features."
